id,state,lgbt,owner,sliding_fee,accredited,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,supp_women,supp_men,supp_cooccur,supp_hiv,supp_sexabuse,supp_ipv,supp_trauma,num_assessment,num_test,num_medical,num_transition,num_recovery,num_education,num_ancillary,num_psychopharm
201912044,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,6,1,0,3,4,5,4,0
201912045,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,6,2,0,3,1,4,2,0
201912046,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,3,4,7,4,3
201912047,OH,0,"Private, For-profit",1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,7,7,1,4,4,7,3,10
201912048,OH,0,"Private, For-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,5,3,0,2,2,5,4,10
201912049,OH,1,"Private, For-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,0,1,1,5,1,0,4,5,8,3,0
201912050,OH,0,"Private, For-profit",0,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6,6,0,4,1,8,1,4
201912051,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,6,1,0,4,5,5,4,6
201912052,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,2,5,3,2
201912053,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,5,3,0,3,1,4,4,0
201912054,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,4,6,0,4,2,6,3,6
201912055,OH,1,"Private, Non-profit",0,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,5,5,0,4,3,8,7,4
201912056,OH,1,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,7,4,0,4,6,10,6,0
201912057,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,2,0,0,3,5,8,4,0
201912058,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,7,3,0,4,6,8,6,5
201912059,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,6,6,0,4,4,10,5,8
201912060,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,1,1,1,7,3,0,3,3,6,5,8
201912061,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,7,2,0,2,3,3,4,5
201912062,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,2,2,0,3,4,5,4,10
201912063,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,8,7,2,4,6,9,7,10
201912064,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,7,2,0,3,5,9,6,4
201912065,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,0,1,0,1,1,1,7,7,0,4,5,9,6,0
201912066,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,1,0,0,0,0,1,1,0,0,0,0,0,2,4,0,3,1,5,3,3
201912067,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,3,3,4,0
201912068,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,3,8,3,4
201912069,OH,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,7,2,0,4,4,7,3,0
201912070,OH,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,7,5,2,4,3,5,3,0
201912071,OH,0,"Private, Non-profit",0,1,0,NA,NA,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,4,3,0,4,4,6,3,1
201912072,OH,1,"Private, Non-profit",1,1,0,NA,NA,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,6,6,0,4,4,8,5,7
201912073,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,5,1,0,2,1,6,3,1
201912074,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,1,7,1,0,4,3,3,4,0
201912075,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,7,5,1,4,6,9,8,9
201912076,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,1,0,1,0,0,0,0,7,8,0,4,5,7,4,12
201912077,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,0,1,6,3,0,3,6,7,5,1
201912078,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,7,5,0,3,4,8,5,7
201912079,OH,0,"Private, Non-profit",0,1,1,1,0,0,NA,NA,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,5,7,0,4,4,8,3,13
201912080,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,6,4,0,4,5,7,4,5
201912081,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,0,1,5,0,0,1,0,5,5,0
201912082,OH,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,4,2,0,4,5,8,6,0
201912083,OH,1,"Private, Non-profit",1,1,0,NA,NA,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,7,3,0,2,4,10,5,9
201912084,OH,0,"Private, Non-profit",1,0,0,NA,NA,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,3,3,1,2
201912085,OH,1,"Private, Non-profit",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,6,7,0,3,1,8,3,9
201912086,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,6,0,2,4,9,4,8
201912087,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,0,4,3,5,2,0
201912088,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,5,1,0,2,1,7,2,4
201912089,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,4,3,4,2,1
201912090,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,1,1,1,1,7,1,0,3,1,4,4,1
201912091,OH,0,"Private, Non-profit",0,0,0,NA,NA,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,6,3,0,1,2,7,3,6
201912092,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,5,1,0,2,1,8,2,4
201912093,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,7,2,0,3,3,6,6,5
201912094,OH,0,"Private, Non-profit",0,0,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,3,3,0,1,5,7,1,5
201912095,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,8,2,0,4,3,4,3,7
201912096,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,1,1,8,2,0,4,3,4,3,7
201912097,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,0,0,1,6,6,0,4,4,10,5,8
201912098,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,0,1,1,1,1,0,1,0,0,3,5,1,2,5,9,3,9
201912099,OH,1,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,6,1,0,3,4,8,6,0
201912100,OH,0,"Private, Non-profit",1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,4,7,0,3,1,9,3,8
201912101,OH,0,"Private, Non-profit",1,1,1,1,0,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,7,7,2,4,4,7,6,8
201912102,OH,0,"Private, Non-profit",1,1,1,1,0,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,4,1,0,3,2,4,3,2
201912103,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,1,1,0,0,0,0,0,6,2,0,4,4,9,4,2
201912104,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,4,1,0,2,1,7,2,3
201912105,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,4,1,0,2,1,6,2,3
201912106,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,5,0,0,3,6,6,3,0
201912107,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,6,7,0,4,6,9,4,7
201912108,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,7,7,2,4,4,9,7,12
201912109,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,3,3,0,4,5,7,3,0
201912110,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,1,0,1,5,4,0,3,3,6,5,4
201912111,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,6,8,2,4,4,8,5,10
201912112,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,2,0,4,3,7,2,5
201912113,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,7,3,0,2,3,6,5,3
201912114,OH,0,"Private, For-profit",0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,2,1,4,3,0
201912115,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,2,5,6,5,7
201912116,OH,0,State Government,0,1,1,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,8,2,3,4,8,2,4
201912117,OH,0,"Private, For-profit",0,1,0,NA,NA,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,6,6,2,4,4,9,5,2
201912118,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,0,0,7,2,0,4,4,8,5,0
201912119,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,0,0,0,0,0,0,7,7,2,3,5,9,5,6
201912120,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,1,1,1,7,7,0,4,2,9,5,5
201912121,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,1,1,3,1,0,2,2,5,2,0
201912122,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,6,6,0,3,3,4,3,8
201912123,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,3,4,4,3,0
201912124,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,0,7,2,0,3,4,9,4,3
201912125,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,1,0,0,0,1,6,2,0,4,3,7,3,4
201912126,OH,1,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,1,1,1,1,7,5,2,4,4,8,6,11
201912127,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,1,1,1,7,3,0,3,3,6,5,8
201912128,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,1,0,1,7,4,0,3,3,9,4,2
201912129,OH,0,"Private, Non-profit",1,0,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,4,2,0,4,5,8,5,0
201912130,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,7,1,0,3,3,8,5,9
201912131,OH,0,"Private, For-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,7,1,0,2,3,9,4,0
201912132,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,7,3,0,4,6,9,6,6
201912133,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,2,0,3,4,6,3,0
201912134,OH,0,State Government,0,1,1,1,1,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,0,0,0,0,4,7,2,4,2,9,4,9
201912135,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,3,2,6,2,1
201912136,OH,0,"Private, For-profit",0,1,1,1,1,0,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,0,0,0,4,5,0,2,3,6,3,8
201912137,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,3,2,3,4,3
201912138,OH,0,State Government,0,1,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,0,7,8,2,4,5,9,5,11
201912139,OH,0,State Government,0,0,0,NA,NA,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,2,2,1,1,3,2,8
201912140,OH,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,7,7,2,4,4,9,5,11
201912141,OH,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,7,6,2,3,4,8,3,11
201912142,OH,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,7,7,2,3,4,6,5,10
201912143,OH,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,1,0,0,0,0,6,8,2,3,3,8,4,9
201912144,OH,0,State Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,7,7,2,4,3,4,3,10
201912145,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,4,7,0,2,3,4,4,7
201912146,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,7,3,0,3,3,6,5,1
201912147,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,3,2,5,2,1
201912148,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,1,5,2,0
201912149,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,1,1,1,1,1,1,1,6,1,0,3,6,9,5,4
201912150,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,1,6,8,2,4,5,9,6,10
201912151,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,1,1,1,7,6,0,4,5,9,5,1
201912152,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,4,4,8,4,0
201912153,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,0,4,3,8,2,0
201912154,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,1,0,1,7,4,0,3,3,9,4,0
201912155,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,1,0,0,0,0,6,2,0,4,4,8,4,0
201912156,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,3,1,5,3,0
201912157,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,5,1,0,3,4,5,5,1
201912158,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,1,1,5,1,0,2,4,9,4,5
201912159,OH,0,"Private, Non-profit",1,1,1,1,0,0,NA,NA,NA,1,0,1,0,0,1,1,1,0,0,0,0,0,4,1,0,3,2,4,3,2
201912160,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,5,3,0,3,4,6,3,5
201912161,OH,0,State Government,1,1,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,0,4,5,10,6,14
201912162,OH,1,State Government,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,8,8,2,4,5,9,7,13
201912163,OH,0,State Government,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,8,7,2,4,5,10,7,10
201912164,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,5,1,0,4,0,6,2,5
201912165,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,6,7,0,4,5,9,4,10
201912166,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,6,0,3,6,7,2,7
201912167,OH,0,Local Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,1,1,0,1,7,8,2,4,2,8,5,6
201912168,OH,0,"Private, Non-profit",1,0,0,NA,NA,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,4,0,1,1,3,2,4
201912169,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,4,7,0,2,3,4,4,7
201912170,OH,0,"Private, Non-profit",1,1,1,1,0,0,NA,NA,NA,1,0,1,1,0,0,1,1,0,0,0,0,0,7,6,0,3,5,8,5,7
201912171,OH,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,4,6,2,4,4,8,6,3
201912172,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,3,2,0,2,6,3,2,0
201912173,OH,0,Local Government,1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,0,0,0,0,1,6,6,1,4,4,8,4,4
201912174,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,5,8,2,3,4,9,4,12
201912175,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,7,1,0,3,3,6,6,0
201912176,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,7,6,0,4,5,8,6,6
201912177,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,3,1,0,3,5,3,4,0
201912178,OH,0,Local Government,1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,1,5,7,2,3,2,8,3,1
201912179,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,1,1,6,1,0,4,3,7,4,0
201912180,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,4,2,0,2,1,5,2,2
201912181,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,0,6,2,0,3,4,6,4,1
201912182,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,3,3,3,1,0
201912183,OH,1,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,7,8,0,4,5,8,4,8
201912184,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,5,0,0,4,2,5,4,0
201912185,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,3,0,2,1,4,4,1
201912186,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,6,8,0,4,6,10,4,13
201912187,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,1,1,0,0,0,0,0,7,1,0,2,2,5,4,1
201912188,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,0,0,1,0,1,7,2,0,3,5,9,5,4
201912189,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,1,0,1,6,2,0,3,2,7,4,1
201912190,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,0,8,2,0,3,5,9,4,1
201912191,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,7,1,0,3,6,9,5,3
201912192,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,0,5,7,2,3,4,7,4,5
201912193,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,7,1,0,3,5,7,5,3
201912194,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,0,5,1,0,3,3,3,3,5
201912195,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,3,2,5,4,3
201912196,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,7,1,0,3,5,10,6,6
201912197,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,3,4,7,3,0
201912198,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,1,1,0,1,1,0,0,0,0,0,0,0,6,8,0,4,3,8,6,11
201912199,OH,0,"Private, Non-profit",1,0,0,NA,NA,0,NA,NA,NA,1,0,0,1,1,1,0,0,0,0,0,0,1,5,1,0,4,2,4,4,0
201912200,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,6,5,0,3,2,8,5,6
201912201,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,0,1,0,0,1,0,0,0,0,6,1,0,3,3,9,5,6
201912202,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,0,1,7,5,0,4,1,6,4,2
201912203,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,1,1,1,0,0,1,0,0,0,0,7,7,0,3,4,9,5,4
201912204,OH,0,"Private, Non-profit",0,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,4,3,5,4,1
201912205,OH,1,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,3,4,9,4,5
201912206,OH,0,"Private, Non-profit",1,1,0,NA,NA,1,0,1,1,0,NA,NA,NA,NA,NA,0,1,1,0,1,0,1,5,3,0,3,6,6,4,0
201912207,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,0,0,1,1,0,0,1,0,0,0,0,7,1,0,2,4,7,4,0
201912208,OH,0,"Private, Non-profit",1,1,0,NA,NA,0,NA,NA,NA,1,0,1,0,1,1,0,0,1,0,0,0,1,7,2,0,3,3,7,4,5
